Day,Severly Stunted,Moderately Stunted min,Moderately Stunted max,Normal,Gender
1257,86.485,86.485,90.521,90.521,Girl
1258,86.503,86.503,90.54,90.54,Girl
1259,86.519,86.519,90.558,90.558,Girl
1260,86.537,86.537,90.577,90.577,Girl
1261,86.553,86.553,90.595,90.595,Girl
1262,86.572,86.572,90.614,90.614,Girl
1263,86.587,86.587,90.632,90.632,Girl
1264,86.606,86.606,90.651,90.651,Girl
1265,86.621,86.621,90.669,90.669,Girl
1266,86.64,86.64,90.688,90.688,Girl
1267,86.655,86.655,90.705,90.705,Girl
1268,86.674,86.674,90.725,90.725,Girl
1269,86.689,86.689,90.742,90.742,Girl
1270,86.708,86.708,90.761,90.761,Girl
1271,86.723,86.723,90.779,90.779,Girl
1272,86.742,86.742,90.798,90.798,Girl
1273,86.757,86.757,90.815,90.815,Girl
1274,86.773,86.773,90.833,90.833,Girl
1275,86.791,86.791,90.852,90.852,Girl
1276,86.807,86.807,90.869,90.869,Girl
1277,86.825,86.825,90.889,90.889,Girl
1278,86.841,86.841,90.906,90.906,Girl
1279,86.859,86.859,90.925,90.925,Girl
1280,86.874,86.874,90.943,90.943,Girl
1281,86.893,86.893,90.962,90.962,Girl
1282,86.908,86.908,90.979,90.979,Girl
1283,86.927,86.927,90.998,90.998,Girl
1284,86.942,86.942,91.016,91.016,Girl
1285,86.96,86.96,91.035,91.035,Girl
1286,86.976,86.976,91.052,91.052,Girl
1287,86.994,86.994,91.071,91.071,Girl
1288,87.009,87.009,91.088,91.088,Girl
1289,87.028,87.028,91.108,91.108,Girl
1290,87.043,87.043,91.125,91.125,Girl
1291,87.061,87.061,91.144,91.144,Girl
1292,87.077,87.077,91.161,91.161,Girl
1293,87.095,87.095,91.18,91.18,Girl
1294,87.11,87.11,91.197,91.197,Girl
1295,87.129,87.129,91.217,91.217,Girl
1296,87.144,87.144,91.234,91.234,Girl
1297,87.162,87.162,91.253,91.253,Girl
1298,87.177,87.177,91.27,91.27,Girl
1299,87.196,87.196,91.289,91.289,Girl
1300,87.211,87.211,91.306,91.306,Girl
1301,87.229,87.229,91.325,91.325,Girl
1302,87.244,87.244,91.342,91.342,Girl
1303,87.262,87.262,91.361,91.361,Girl
1304,87.278,87.278,91.378,91.378,Girl
1305,87.296,87.296,91.397,91.397,Girl
1306,87.311,87.311,91.414,91.414,Girl
1307,87.329,87.329,91.433,91.433,Girl
1308,87.344,87.344,91.45,91.45,Girl
1309,87.363,87.363,91.469,91.469,Girl
1310,87.378,87.378,91.486,91.486,Girl
1311,87.396,87.396,91.505,91.505,Girl
1312,87.411,87.411,91.522,91.522,Girl
1313,87.429,87.429,91.541,91.541,Girl
1314,87.444,87.444,91.558,91.558,Girl
1315,87.462,87.462,91.577,91.577,Girl
1316,87.477,87.477,91.594,91.594,Girl
1317,87.496,87.496,91.613,91.613,Girl
1318,87.511,87.511,91.63,91.63,Girl
1319,87.529,87.529,91.649,91.649,Girl
1320,87.544,87.544,91.666,91.666,Girl
1321,87.562,87.562,91.685,91.685,Girl
1322,87.58,87.58,91.704,91.704,Girl
1323,87.595,87.595,91.721,91.721,Girl
1324,87.613,87.613,91.74,91.74,Girl
1325,87.628,87.628,91.757,91.757,Girl
1326,87.646,87.646,91.775,91.775,Girl
1327,87.661,87.661,91.792,91.792,Girl
1328,87.679,87.679,91.811,91.811,Girl
1329,87.694,87.694,91.828,91.828,Girl
1330,87.712,87.712,91.847,91.847,Girl
1331,87.727,87.727,91.864,91.864,Girl
1332,87.745,87.745,91.882,91.882,Girl
1333,87.76,87.76,91.899,91.899,Girl
1334,87.778,87.778,91.918,91.918,Girl
1335,87.793,87.793,91.935,91.935,Girl
1336,87.811,87.811,91.954,91.954,Girl
1337,87.826,87.826,91.97,91.97,Girl
1338,87.844,87.844,91.989,91.989,Girl
1339,87.858,87.858,92.006,92.006,Girl
1340,87.876,87.876,92.025,92.025,Girl
1341,87.891,87.891,92.041,92.041,Girl
1342,87.909,87.909,92.06,92.06,Girl
1343,87.924,87.924,92.077,92.077,Girl
1344,87.942,87.942,92.095,92.095,Girl
1345,87.957,87.957,92.112,92.112,Girl
1346,87.975,87.975,92.131,92.131,Girl
1347,87.989,87.989,92.148,92.148,Girl
1348,88.007,88.007,92.166,92.166,Girl
1349,88.022,88.022,92.183,92.183,Girl
1350,88.04,88.04,92.202,92.202,Girl
1351,88.055,88.055,92.218,92.218,Girl
1352,88.072,88.072,92.237,92.237,Girl
1353,88.087,88.087,92.253,92.253,Girl
1354,88.105,88.105,92.272,92.272,Girl
1355,88.12,88.12,92.289,92.289,Girl
1356,88.137,88.137,92.307,92.307,Girl
1357,88.152,88.152,92.324,92.324,Girl
1358,88.17,88.17,92.343,92.343,Girl
1359,88.185,88.185,92.359,92.359,Girl
1360,88.202,88.202,92.378,92.378,Girl
1361,88.217,88.217,92.394,92.394,Girl
1362,88.235,88.235,92.413,92.413,Girl
1363,88.253,88.253,92.431,92.431,Girl
1364,88.267,88.267,92.448,92.448,Girl
1365,88.285,88.285,92.466,92.466,Girl
1366,88.3,88.3,92.483,92.483,Girl
1367,88.317,88.317,92.501,92.501,Girl
1368,88.332,88.332,92.518,92.518,Girl
1369,88.35,88.35,92.536,92.536,Girl
1370,88.364,88.364,92.553,92.553,Girl
1371,88.382,88.382,92.571,92.571,Girl
1372,88.397,88.397,92.588,92.588,Girl
1373,88.414,88.414,92.606,92.606,Girl
1374,88.429,88.429,92.623,92.623,Girl
1375,88.446,88.446,92.641,92.641,Girl
1376,88.461,88.461,92.658,92.658,Girl
1377,88.479,88.479,92.676,92.676,Girl
1378,88.493,88.493,92.692,92.692,Girl
1379,88.511,88.511,92.711,92.711,Girl
1380,88.525,88.525,92.727,92.727,Girl
1381,88.543,88.543,92.746,92.746,Girl
1382,88.557,88.557,92.762,92.762,Girl
1383,88.575,88.575,92.78,92.78,Girl
1384,88.589,88.589,92.797,92.797,Girl
1385,88.607,88.607,92.815,92.815,Girl
1386,88.621,88.621,92.832,92.832,Girl
1387,88.639,88.639,92.85,92.85,Girl
1388,88.657,88.657,92.868,92.868,Girl
1389,88.671,88.671,92.885,92.885,Girl
1390,88.689,88.689,92.903,92.903,Girl
1391,88.703,88.703,92.919,92.919,Girl
1392,88.72,88.72,92.937,92.937,Girl
1393,88.735,88.735,92.954,92.954,Girl
1394,88.752,88.752,92.972,92.972,Girl
1395,88.767,88.767,92.988,92.988,Girl
1396,88.784,88.784,93.007,93.007,Girl
1397,88.799,88.799,93.023,93.023,Girl
1398,88.816,88.816,93.041,93.041,Girl
1399,88.831,88.831,93.057,93.057,Girl
1400,88.848,88.848,93.076,93.076,Girl
1401,88.862,88.862,93.092,93.092,Girl
1402,88.88,88.88,93.11,93.11,Girl
1403,88.894,88.894,93.126,93.126,Girl
1404,88.911,88.911,93.145,93.145,Girl
1405,88.926,88.926,93.161,93.161,Girl
1406,88.943,88.943,93.179,93.179,Girl
1407,88.961,88.961,93.197,93.197,Girl
1408,88.975,88.975,93.213,93.213,Girl
1409,88.992,88.992,93.232,93.232,Girl
1410,89.007,89.007,93.248,93.248,Girl
1411,89.024,89.024,93.266,93.266,Girl
1412,89.038,89.038,93.282,93.282,Girl
1413,89.055,89.055,93.3,93.3,Girl
1414,89.07,89.07,93.316,93.316,Girl
1415,89.087,89.087,93.334,93.334,Girl
1416,89.101,89.101,93.35,93.35,Girl
1417,89.119,89.119,93.369,93.369,Girl
1418,89.133,89.133,93.385,93.385,Girl
1419,89.15,89.15,93.403,93.403,Girl
1420,89.164,89.164,93.419,93.419,Girl
1421,89.182,89.182,93.437,93.437,Girl
1422,89.196,89.196,93.453,93.453,Girl
1423,89.213,89.213,93.471,93.471,Girl
1424,89.23,89.23,93.489,93.489,Girl
1425,89.245,89.245,93.505,93.505,Girl
1426,89.262,89.262,93.523,93.523,Girl
1427,89.276,89.276,93.539,93.539,Girl
1428,89.293,89.293,93.557,93.557,Girl
1429,89.307,89.307,93.573,93.573,Girl
1430,89.325,89.325,93.591,93.591,Girl
1431,89.339,89.339,93.607,93.607,Girl
1432,89.356,89.356,93.625,93.625,Girl
1433,89.37,89.37,93.641,93.641,Girl
1434,89.387,89.387,93.659,93.659,Girl
1435,89.401,89.401,93.675,93.675,Girl
1436,89.418,89.418,93.693,93.693,Girl
1437,89.436,89.436,93.711,93.711,Girl
1438,89.45,89.45,93.727,93.727,Girl
1439,89.467,89.467,93.745,93.745,Girl
1440,89.481,89.481,93.761,93.761,Girl
1441,89.498,89.498,93.779,93.779,Girl
1442,89.512,89.512,93.795,93.795,Girl
1443,89.529,89.529,93.813,93.813,Girl
1444,89.543,89.543,93.829,93.829,Girl
1445,89.56,89.56,93.847,93.847,Girl
1446,89.574,89.574,93.863,93.863,Girl
1447,89.591,89.591,93.88,93.88,Girl
1448,89.606,89.606,93.896,93.896,Girl
1449,89.623,89.623,93.914,93.914,Girl
1450,89.64,89.64,93.932,93.932,Girl
1451,89.654,89.654,93.948,93.948,Girl
1452,89.671,89.671,93.966,93.966,Girl
1453,89.685,89.685,93.982,93.982,Girl
1454,89.702,89.702,93.999,93.999,Girl
1455,89.716,89.716,94.015,94.015,Girl
1456,89.733,89.733,94.033,94.033,Girl
1457,89.747,89.747,94.049,94.049,Girl
1458,89.764,89.764,94.067,94.067,Girl
1459,89.778,89.778,94.083,94.083,Girl
1460,89.795,89.795,94.1,94.1,Girl
1461,89.809,89.809,94.116,94.116,Girl
1462,89.826,89.826,94.134,94.134,Girl
1463,89.843,89.843,94.152,94.152,Girl
1464,89.857,89.857,94.168,94.168,Girl
1465,89.873,89.873,94.185,94.185,Girl
1466,89.887,89.887,94.201,94.201,Girl
1467,89.904,89.904,94.219,94.219,Girl
1468,89.918,89.918,94.234,94.234,Girl
1469,89.935,89.935,94.252,94.252,Girl
1470,89.949,89.949,94.268,94.268,Girl
1471,89.966,89.966,94.286,94.286,Girl
1472,89.98,89.98,94.301,94.301,Girl
1473,89.997,89.997,94.319,94.319,Girl
1474,90.014,90.014,94.337,94.337,Girl
1475,90.027,90.027,94.353,94.353,Girl
1476,90.044,90.044,94.37,94.37,Girl
1477,90.058,90.058,94.386,94.386,Girl
1478,90.075,90.075,94.404,94.404,Girl
1479,90.089,90.089,94.419,94.419,Girl
1480,90.106,90.106,94.437,94.437,Girl
1481,90.119,90.119,94.453,94.453,Girl
1482,90.136,90.136,94.47,94.47,Girl
1483,90.15,90.15,94.486,94.486,Girl
1484,90.167,90.167,94.503,94.503,Girl
1485,90.184,90.184,94.521,94.521,Girl
1486,90.198,90.198,94.537,94.537,Girl
1487,90.214,90.214,94.554,94.554,Girl
1488,90.228,90.228,94.57,94.57,Girl
1489,90.245,90.245,94.588,94.588,Girl
1490,90.259,90.259,94.603,94.603,Girl
1491,90.275,90.275,94.621,94.621,Girl
1492,90.289,90.289,94.636,94.636,Girl
1493,90.306,90.306,94.654,94.654,Girl
1494,90.32,90.32,94.669,94.669,Girl
1495,90.336,90.336,94.687,94.687,Girl
1496,90.353,90.353,94.705,94.705,Girl
1497,90.367,90.367,94.72,94.72,Girl
1498,90.384,90.384,94.738,94.738,Girl
1499,90.397,90.397,94.753,94.753,Girl
1500,90.414,90.414,94.771,94.771,Girl
1501,90.428,90.428,94.786,94.786,Girl
1502,90.445,90.445,94.804,94.804,Girl
1503,90.458,90.458,94.819,94.819,Girl
1504,90.475,90.475,94.837,94.837,Girl
1505,90.492,90.492,94.854,94.854,Girl
1506,90.505,90.505,94.87,94.87,Girl
1507,90.522,90.522,94.887,94.887,Girl
1508,90.536,90.536,94.903,94.903,Girl
1509,90.552,90.552,94.92,94.92,Girl
1510,90.566,90.566,94.936,94.936,Girl
1511,90.583,90.583,94.953,94.953,Girl
1512,90.596,90.596,94.969,94.969,Girl
1513,90.613,90.613,94.986,94.986,Girl
1514,90.629,90.629,95.004,95.004,Girl
1515,90.643,90.643,95.019,95.019,Girl
1516,90.66,90.66,95.037,95.037,Girl
1517,90.673,90.673,95.052,95.052,Girl
1518,90.69,90.69,95.069,95.069,Girl
1519,90.703,90.703,95.085,95.085,Girl
1520,90.72,90.72,95.102,95.102,Girl
1521,90.734,90.734,95.117,95.117,Girl
1522,90.75,90.75,95.135,95.135,Girl
1523,90.767,90.767,95.152,95.152,Girl
1524,90.78,90.78,95.168,95.168,Girl
1525,90.797,90.797,95.185,95.185,Girl
1526,90.81,90.81,95.2,95.2,Girl
1527,90.827,90.827,95.218,95.218,Girl
1528,90.84,90.84,95.233,95.233,Girl
1529,90.857,90.857,95.251,95.251,Girl
1530,90.87,90.87,95.266,95.266,Girl
1531,90.887,90.887,95.283,95.283,Girl
1532,90.904,90.904,95.301,95.301,Girl
1533,90.917,90.917,95.316,95.316,Girl
1534,90.934,90.934,95.333,95.333,Girl
1535,90.947,90.947,95.349,95.349,Girl
1536,90.964,90.964,95.366,95.366,Girl
1537,90.977,90.977,95.381,95.381,Girl
1538,90.994,90.994,95.398,95.398,Girl
1539,91.01,91.01,95.416,95.416,Girl
1540,91.024,91.024,95.431,95.431,Girl
1541,91.04,91.04,95.448,95.448,Girl
1542,91.053,91.053,95.464,95.464,Girl
1543,91.07,91.07,95.481,95.481,Girl
1544,91.083,91.083,95.496,95.496,Girl
1545,91.1,91.1,95.513,95.513,Girl
1546,91.113,91.113,95.529,95.529,Girl
1547,91.13,91.13,95.546,95.546,Girl
1548,91.146,91.146,95.563,95.563,Girl
1549,91.159,91.159,95.578,95.578,Girl
1550,91.176,91.176,95.596,95.596,Girl
1551,91.189,91.189,95.611,95.611,Girl
1552,91.206,91.206,95.628,95.628,Girl
1553,91.219,91.219,95.643,95.643,Girl
1554,91.235,91.235,95.66,95.66,Girl
1555,91.252,91.252,95.678,95.678,Girl
1556,91.265,91.265,95.693,95.693,Girl
1557,91.282,91.282,95.71,95.71,Girl
1558,91.295,91.295,95.725,95.725,Girl
1559,91.311,91.311,95.742,95.742,Girl
1560,91.325,91.325,95.758,95.758,Girl
1561,91.341,91.341,95.775,95.775,Girl
1562,91.354,91.354,95.79,95.79,Girl
1563,91.371,91.371,95.807,95.807,Girl
1564,91.387,91.387,95.824,95.824,Girl
1565,91.4,91.4,95.839,95.839,Girl
1566,91.417,91.417,95.856,95.856,Girl
1567,91.43,91.43,95.872,95.872,Girl
1568,91.446,91.446,95.889,95.889,Girl
1569,91.459,91.459,95.904,95.904,Girl
1570,91.476,91.476,95.921,95.921,Girl
1571,91.492,91.492,95.938,95.938,Girl
1572,91.505,91.505,95.953,95.953,Girl
1573,91.522,91.522,95.97,95.97,Girl
1574,91.535,91.535,95.985,95.985,Girl
1575,91.551,91.551,96.002,96.002,Girl
1576,91.564,91.564,96.017,96.017,Girl
1577,91.581,91.581,96.035,96.035,Girl
1578,91.597,91.597,96.052,96.052,Girl
1579,91.61,91.61,96.067,96.067,Girl
1580,91.627,91.627,96.084,96.084,Girl
1581,91.64,91.64,96.099,96.099,Girl
1582,91.656,91.656,96.116,96.116,Girl
1583,91.669,91.669,96.131,96.131,Girl
1584,91.685,91.685,96.148,96.148,Girl
1585,91.702,91.702,96.165,96.165,Girl
1586,91.715,91.715,96.18,96.18,Girl
1587,91.731,91.731,96.197,96.197,Girl
1588,91.744,91.744,96.212,96.212,Girl
1589,91.76,91.76,96.229,96.229,Girl
1590,91.774,91.774,96.244,96.244,Girl
1591,91.79,91.79,96.261,96.261,Girl
1592,91.806,91.806,96.278,96.278,Girl
1593,91.819,91.819,96.293,96.293,Girl
1594,91.835,91.835,96.31,96.31,Girl
1595,91.848,91.848,96.325,96.325,Girl
1596,91.865,91.865,96.342,96.342,Girl
1597,91.878,91.878,96.357,96.357,Girl
1598,91.894,91.894,96.374,96.374,Girl
1599,91.91,91.91,96.391,96.391,Girl
1600,91.923,91.923,96.406,96.406,Girl
1601,91.939,91.939,96.423,96.423,Girl
1602,91.952,91.952,96.437,96.437,Girl
1603,91.969,91.969,96.454,96.454,Girl
1604,91.982,91.982,96.469,96.469,Girl
1605,91.998,91.998,96.486,96.486,Girl
1606,92.014,92.014,96.503,96.503,Girl
1607,92.027,92.027,96.518,96.518,Girl
1608,92.043,92.043,96.535,96.535,Girl
1609,92.056,92.056,96.55,96.55,Girl
1610,92.072,92.072,96.567,96.567,Girl
1611,92.085,92.085,96.582,96.582,Girl
1612,92.101,92.101,96.598,96.598,Girl
1613,92.117,92.117,96.615,96.615,Girl
1614,92.13,92.13,96.63,96.63,Girl
1615,92.146,92.146,96.647,96.647,Girl
1616,92.159,92.159,96.662,96.662,Girl
1617,92.176,92.176,96.679,96.679,Girl
1618,92.188,92.188,96.694,96.694,Girl
1619,92.205,92.205,96.71,96.71,Girl
1620,92.221,92.221,96.727,96.727,Girl
1621,92.234,92.234,96.742,96.742,Girl
1622,92.25,92.25,96.759,96.759,Girl
1623,92.263,92.263,96.774,96.774,Girl
1624,92.279,92.279,96.791,96.791,Girl
1625,92.295,92.295,96.807,96.807,Girl
1626,92.308,92.308,96.822,96.822,Girl
1627,92.324,92.324,96.839,96.839,Girl
1628,92.336,92.336,96.854,96.854,Girl
1629,92.352,92.352,96.87,96.87,Girl
1630,92.365,92.365,96.885,96.885,Girl
1631,92.381,92.381,96.902,96.902,Girl
1632,92.397,92.397,96.919,96.919,Girl
1633,92.41,92.41,96.934,96.934,Girl
1634,92.426,92.426,96.95,96.95,Girl
1635,92.439,92.439,96.965,96.965,Girl
1636,92.455,92.455,96.982,96.982,Girl
1637,92.468,92.468,96.996,96.996,Girl
1638,92.484,92.484,97.013,97.013,Girl
1639,92.5,92.5,97.03,97.03,Girl
1640,92.513,92.513,97.045,97.045,Girl
1641,92.529,92.529,97.061,97.061,Girl
1642,92.542,92.542,97.076,97.076,Girl
1643,92.557,92.557,97.093,97.093,Girl
1644,92.573,92.573,97.11,97.11,Girl
1645,92.586,92.586,97.124,97.124,Girl
1646,92.602,92.602,97.141,97.141,Girl
1647,92.615,92.615,97.155,97.155,Girl
1648,92.631,92.631,97.172,97.172,Girl
1649,92.644,92.644,97.187,97.187,Girl
1650,92.66,92.66,97.204,97.204,Girl
1651,92.675,92.675,97.22,97.22,Girl
1652,92.688,92.688,97.235,97.235,Girl
1653,92.704,92.704,97.252,97.252,Girl
1654,92.717,92.717,97.266,97.266,Girl
1655,92.733,92.733,97.283,97.283,Girl
1656,92.749,92.749,97.299,97.299,Girl
1657,92.761,92.761,97.314,97.314,Girl
1658,92.777,92.777,97.331,97.331,Girl
1659,92.79,92.79,97.345,97.345,Girl
1660,92.806,92.806,97.362,97.362,Girl
1661,92.819,92.819,97.376,97.376,Girl
1662,92.834,92.834,97.393,97.393,Girl
1663,92.85,92.85,97.41,97.41,Girl
1664,92.863,92.863,97.424,97.424,Girl
1665,92.879,92.879,97.441,97.441,Girl
1666,92.891,92.891,97.455,97.455,Girl
1667,92.907,92.907,97.472,97.472,Girl
1668,92.923,92.923,97.489,97.489,Girl
1669,92.936,92.936,97.503,97.503,Girl
1670,92.952,92.952,97.52,97.52,Girl
1671,92.964,92.964,97.534,97.534,Girl
1672,92.98,92.98,97.551,97.551,Girl
1673,92.993,92.993,97.565,97.565,Girl
1674,93.008,93.008,97.582,97.582,Girl
1675,93.024,93.024,97.598,97.598,Girl
1676,93.037,93.037,97.613,97.613,Girl
1677,93.053,93.053,97.629,97.629,Girl
1678,93.065,93.065,97.644,97.644,Girl
1679,93.081,93.081,97.66,97.66,Girl
1680,93.097,93.097,97.677,97.677,Girl
1681,93.109,93.109,97.691,97.691,Girl
1682,93.125,93.125,97.708,97.708,Girl
1683,93.138,93.138,97.722,97.722,Girl
1684,93.153,93.153,97.739,97.739,Girl
1685,93.169,93.169,97.755,97.755,Girl
1686,93.182,93.182,97.77,97.77,Girl
1687,93.197,93.197,97.786,97.786,Girl
1688,93.21,93.21,97.801,97.801,Girl
1689,93.226,93.226,97.817,97.817,Girl
1690,93.238,93.238,97.831,97.831,Girl
1691,93.254,93.254,97.848,97.848,Girl
1692,93.27,93.27,97.864,97.864,Girl
1693,93.282,93.282,97.879,97.879,Girl
1694,93.298,93.298,97.895,97.895,Girl
1695,93.31,93.31,97.909,97.909,Girl
1696,93.326,93.326,97.926,97.926,Girl
1697,93.342,93.342,97.942,97.942,Girl
1698,93.354,93.354,97.957,97.957,Girl
1699,93.37,93.37,97.973,97.973,Girl
1700,93.382,93.382,97.987,97.987,Girl
1701,93.398,93.398,98.004,98.004,Girl
1702,93.414,93.414,98.02,98.02,Girl
1703,93.426,93.426,98.035,98.035,Girl
1704,93.442,93.442,98.051,98.051,Girl
1705,93.454,93.454,98.065,98.065,Girl
1706,93.47,93.47,98.082,98.082,Girl
1707,93.482,93.482,98.096,98.096,Girl
1708,93.498,93.498,98.112,98.112,Girl
1709,93.513,93.513,98.129,98.129,Girl
1710,93.526,93.526,98.143,98.143,Girl
1711,93.541,93.541,98.159,98.159,Girl
1712,93.554,93.554,98.174,98.174,Girl
1713,93.569,93.569,98.19,98.19,Girl
1714,93.585,93.585,98.206,98.206,Girl
1715,93.597,93.597,98.221,98.221,Girl
1716,93.613,93.613,98.237,98.237,Girl
1717,93.625,93.625,98.251,98.251,Girl
1718,93.641,93.641,98.267,98.267,Girl
1719,93.656,93.656,98.284,98.284,Girl
1720,93.669,93.669,98.298,98.298,Girl
1721,93.684,93.684,98.314,98.314,Girl
1722,93.697,93.697,98.329,98.329,Girl
1723,93.712,93.712,98.345,98.345,Girl
1724,93.728,93.728,98.361,98.361,Girl
1725,93.74,93.74,98.375,98.375,Girl
1726,93.756,93.756,98.392,98.392,Girl
1727,93.768,93.768,98.406,98.406,Girl
1728,93.783,93.783,98.422,98.422,Girl
1729,93.796,93.796,98.436,98.436,Girl
1730,93.811,93.811,98.452,98.452,Girl
1731,93.827,93.827,98.469,98.469,Girl
1732,93.839,93.839,98.483,98.483,Girl
1733,93.855,93.855,98.499,98.499,Girl
1734,93.867,93.867,98.513,98.513,Girl
1735,93.882,93.882,98.529,98.529,Girl
1736,93.898,93.898,98.546,98.546,Girl
1737,93.91,93.91,98.56,98.56,Girl
1738,93.925,93.925,98.576,98.576,Girl
1739,93.938,93.938,98.59,98.59,Girl
1740,93.953,93.953,98.606,98.606,Girl
1741,93.969,93.969,98.622,98.622,Girl
1742,93.981,93.981,98.637,98.637,Girl
1743,93.996,93.996,98.653,98.653,Girl
1744,94.008,94.008,98.667,98.667,Girl
1745,94.024,94.024,98.683,98.683,Girl
1746,94.039,94.039,98.699,98.699,Girl
1747,94.051,94.051,98.713,98.713,Girl
1748,94.067,94.067,98.729,98.729,Girl
1749,94.079,94.079,98.743,98.743,Girl
1750,94.094,94.094,98.76,98.76,Girl
1751,94.11,94.11,98.776,98.776,Girl
1752,94.122,94.122,98.79,98.79,Girl
1753,94.137,94.137,98.806,98.806,Girl
1754,94.15,94.15,98.82,98.82,Girl
1755,94.165,94.165,98.836,98.836,Girl
1756,94.18,94.18,98.852,98.852,Girl
1757,94.192,94.192,98.866,98.866,Girl
1758,94.208,94.208,98.882,98.882,Girl
1759,94.22,94.22,98.896,98.896,Girl
1760,94.235,94.235,98.912,98.912,Girl
1761,94.247,94.247,98.926,98.926,Girl
1762,94.263,94.263,98.942,98.942,Girl
1763,94.278,94.278,98.959,98.959,Girl
1764,94.29,94.29,98.972,98.972,Girl
1765,94.305,94.305,98.989,98.989,Girl
1766,94.317,94.317,99.002,99.002,Girl
1767,94.333,94.333,99.019,99.019,Girl
1768,94.348,94.348,99.035,99.035,Girl
1769,94.36,94.36,99.048,99.048,Girl
1770,94.376,94.376,99.065,99.065,Girl
1771,94.388,94.388,99.078,99.078,Girl
1772,94.403,94.403,99.095,99.095,Girl
1773,94.418,94.418,99.111,99.111,Girl
1774,94.43,94.43,99.124,99.124,Girl
1775,94.445,94.445,99.141,99.141,Girl
1776,94.457,94.457,99.154,99.154,Girl
1777,94.473,94.473,99.17,99.17,Girl
1778,94.488,94.488,99.186,99.186,Girl
1779,94.5,94.5,99.2,99.2,Girl
1780,94.515,94.515,99.216,99.216,Girl
1781,94.527,94.527,99.23,99.23,Girl
1782,94.542,94.542,99.246,99.246,Girl
1783,94.558,94.558,99.262,99.262,Girl
1784,94.57,94.57,99.276,99.276,Girl
1785,94.585,94.585,99.292,99.292,Girl
1786,94.597,94.597,99.306,99.306,Girl
1787,94.612,94.612,99.322,99.322,Girl
1788,94.627,94.627,99.338,99.338,Girl
1789,94.639,94.639,99.351,99.351,Girl
1790,94.655,94.655,99.367,99.367,Girl
1791,94.666,94.666,99.381,99.381,Girl
1792,94.682,94.682,99.397,99.397,Girl
1793,94.697,94.697,99.413,99.413,Girl
1794,94.709,94.709,99.427,99.427,Girl
1795,94.724,94.724,99.443,99.443,Girl
1796,94.736,94.736,99.457,99.457,Girl
1797,94.751,94.751,99.473,99.473,Girl
1798,94.766,94.766,99.488,99.488,Girl
1799,94.778,94.778,99.502,99.502,Girl
1800,94.793,94.793,99.518,99.518,Girl
1801,94.805,94.805,99.532,99.532,Girl
1802,94.82,94.82,99.548,99.548,Girl
1803,94.835,94.835,99.564,99.564,Girl
1804,94.847,94.847,99.577,99.577,Girl
1805,94.862,94.862,99.593,99.593,Girl
1806,94.874,94.874,99.607,99.607,Girl
1807,94.889,94.889,99.623,99.623,Girl
1808,94.905,94.905,99.639,99.639,Girl
1809,94.916,94.916,99.652,99.652,Girl
1810,94.931,94.931,99.668,99.668,Girl
1811,94.943,94.943,99.682,99.682,Girl
1812,94.958,94.958,99.698,99.698,Girl
1813,94.973,94.973,99.714,99.714,Girl
1814,94.985,94.985,99.727,99.727,Girl
1815,95,95,99.743,99.743,Girl
1816,95.012,95.012,99.757,99.757,Girl
1817,95.027,95.027,99.773,99.773,Girl
1818,95.042,95.042,99.788,99.788,Girl
1819,95.054,95.054,99.802,99.802,Girl
1820,95.069,95.069,99.818,99.818,Girl
1821,95.081,95.081,99.831,99.831,Girl
1822,95.096,95.096,99.847,99.847,Girl
1823,95.111,95.111,99.863,99.863,Girl
1824,95.123,95.123,99.877,99.877,Girl
1825,95.138,95.138,99.892,99.892,Girl
1826,95.153,95.153,99.908,99.908,Girl
1827,95.165,95.165,99.922,99.922,Girl
1828,95.18,95.18,99.938,99.938,Girl
1829,95.191,95.191,99.951,99.951,Girl
1830,95.206,95.206,99.967,99.967,Girl
1831,95.221,95.221,99.983,99.983,Girl
1832,95.233,95.233,99.996,99.996,Girl
1833,95.248,95.248,100.012,100.012,Girl
1834,95.26,95.26,100.026,100.026,Girl
1835,95.275,95.275,100.041,100.041,Girl
1836,95.29,95.29,100.057,100.057,Girl
1837,95.302,95.302,100.071,100.071,Girl
1838,95.317,95.317,100.086,100.086,Girl
1839,95.328,95.328,100.1,100.1,Girl
1840,95.343,95.343,100.116,100.116,Girl
1841,95.358,95.358,100.131,100.131,Girl
1842,95.37,95.37,100.145,100.145,Girl
1843,95.385,95.385,100.16,100.16,Girl
1844,95.396,95.396,100.174,100.174,Girl
1845,95.411,95.411,100.19,100.19,Girl
1846,95.426,95.426,100.205,100.205,Girl
1847,95.438,95.438,100.219,100.219,Girl
1848,95.453,95.453,100.235,100.235,Girl
1849,95.464,95.464,100.248,100.248,Girl
1850,95.479,95.479,100.264,100.264,Girl
1851,95.494,95.494,100.279,100.279,Girl
1852,95.506,95.506,100.293,100.293,Girl
1853,95.521,95.521,100.308,100.308,Girl
1854,95.532,95.532,100.322,100.322,Girl
1855,95.547,95.547,100.338,100.338,Girl
1856,95.562,95.562,100.353,100.353,Girl
1857,95.282,95.282,100.055,100.055,Girl
1858,95.282,95.282,100.055,100.055,Girl
1859,95.282,95.282,100.055,100.055,Girl
1860,95.282,95.282,100.055,100.055,Girl
1861,95.282,95.282,100.055,100.055,Girl
1862,95.282,95.282,100.055,100.055,Girl
1863,95.282,95.282,100.055,100.055,Girl
