Gender,Day,Severly Stunted,Moderately Stunted min,Moderately Stunted max,Normal Height,Severly Underweight,Moderately Underweight min,Moderately Underweight max,Normal Weight
Girl,1167,84.917,84.917,88.827,88.827,9.875,9.875,11.116,11.116
Girl,1168,84.933,84.933,88.846,88.846,9.879,9.879,11.12,11.12
Girl,1169,84.953,84.953,88.866,88.866,9.883,9.883,11.125,11.125
Girl,1170,84.969,84.969,88.884,88.884,9.886,9.886,11.129,11.129
Girl,1171,84.986,84.986,88.903,88.903,9.89,9.89,11.133,11.133
Girl,1172,85.005,85.005,88.923,88.923,9.894,9.894,11.138,11.138
Girl,1173,85.021,85.021,88.941,88.941,9.897,9.897,11.142,11.142
Girl,1174,85.041,85.041,88.961,88.961,9.901,9.901,11.146,11.146
Girl,1175,85.057,85.057,88.979,88.979,9.905,9.905,11.15,11.15
Girl,1176,85.076,85.076,89,89,9.908,9.908,11.155,11.155
Girl,1177,85.093,85.093,89.018,89.018,9.912,9.912,11.159,11.159
Girl,1178,85.112,85.112,89.038,89.038,9.915,9.915,11.163,11.163
Girl,1179,85.128,85.128,89.056,89.056,9.919,9.919,11.168,11.168
Girl,1180,85.148,85.148,89.076,89.076,9.923,9.923,11.172,11.172
Girl,1181,85.164,85.164,89.095,89.095,9.926,9.926,11.176,11.176
Girl,1182,85.183,85.183,89.115,89.115,9.93,9.93,11.18,11.18
Girl,1183,85.2,85.2,89.133,89.133,9.934,9.934,11.185,11.185
Girl,1184,85.216,85.216,89.151,89.151,9.937,9.937,11.189,11.189
Girl,1185,85.235,85.235,89.171,89.171,9.941,9.941,11.193,11.193
Girl,1186,85.251,85.251,89.189,89.189,9.944,9.944,11.198,11.198
Girl,1187,85.271,85.271,89.209,89.209,9.948,9.948,11.202,11.202
Girl,1188,85.287,85.287,89.228,89.228,9.952,9.952,11.206,11.206
Girl,1189,85.306,85.306,89.248,89.248,9.955,9.955,11.21,11.21
Girl,1190,85.322,85.322,89.266,89.266,9.959,9.959,11.215,11.215
Girl,1191,85.341,85.341,89.286,89.286,9.962,9.962,11.219,11.219
Girl,1192,85.358,85.358,89.304,89.304,9.966,9.966,11.223,11.223
Girl,1193,85.377,85.377,89.324,89.324,9.969,9.969,11.227,11.227
Girl,1194,85.393,85.393,89.342,89.342,9.973,9.973,11.232,11.232
Girl,1195,85.412,85.412,89.362,89.362,9.977,9.977,11.236,11.236
Girl,1196,85.428,85.428,89.38,89.38,9.98,9.98,11.24,11.24
Girl,1197,85.445,85.445,89.398,89.398,9.984,9.984,11.244,11.244
Girl,1198,85.464,85.464,89.418,89.418,9.988,9.988,11.249,11.249
Girl,1199,85.48,85.48,89.436,89.436,9.991,9.991,11.253,11.253
Girl,1200,85.499,85.499,89.456,89.456,9.995,9.995,11.257,11.257
Girl,1201,85.515,85.515,89.474,89.474,9.998,9.998,11.262,11.262
Girl,1202,85.534,85.534,89.494,89.494,10.002,10.002,11.266,11.266
Girl,1203,85.55,85.55,89.512,89.512,10.005,10.005,11.27,11.27
Girl,1204,85.569,85.569,89.532,89.532,10.009,10.009,11.274,11.274
Girl,1205,85.586,85.586,89.55,89.55,10.013,10.013,11.279,11.279
Girl,1206,85.605,85.605,89.57,89.57,10.016,10.016,11.283,11.283
Girl,1207,85.621,85.621,89.588,89.588,10.02,10.02,11.287,11.287
Girl,1208,85.64,85.64,89.608,89.608,10.023,10.023,11.291,11.291
Girl,1209,85.656,85.656,89.626,89.626,10.027,10.027,11.295,11.295
Girl,1210,85.675,85.675,89.646,89.646,10.03,10.03,11.3,11.3
Girl,1211,85.691,85.691,89.664,89.664,10.034,10.034,11.304,11.304
Girl,1212,85.71,85.71,89.683,89.683,10.038,10.038,11.308,11.308
Girl,1213,85.726,85.726,89.701,89.701,10.041,10.041,11.313,11.313
Girl,1214,85.742,85.742,89.719,89.719,10.045,10.045,11.317,11.317
Girl,1215,85.761,85.761,89.739,89.739,10.048,10.048,11.321,11.321
Girl,1216,85.777,85.777,89.757,89.757,10.052,10.052,11.325,11.325
Girl,1217,85.796,85.796,89.777,89.777,10.055,10.055,11.33,11.33
Girl,1218,85.812,85.812,89.795,89.795,10.059,10.059,11.334,11.334
Girl,1219,85.831,85.831,89.814,89.814,10.062,10.062,11.338,11.338
Girl,1220,85.847,85.847,89.832,89.832,10.066,10.066,11.342,11.342
Girl,1221,85.866,85.866,89.852,89.852,10.07,10.07,11.346,11.346
Girl,1222,85.882,85.882,89.87,89.87,10.073,10.073,11.351,11.351
Girl,1223,85.901,85.901,89.89,89.89,10.077,10.077,11.355,11.355
Girl,1224,85.916,85.916,89.907,89.907,10.08,10.08,11.359,11.359
Girl,1225,85.935,85.935,89.927,89.927,10.084,10.084,11.363,11.363
Girl,1226,85.951,85.951,89.945,89.945,10.087,10.087,11.368,11.368
Girl,1227,85.97,85.97,89.965,89.965,10.091,10.091,11.372,11.372
Girl,1228,85.986,85.986,89.982,89.982,10.094,10.094,11.376,11.376
Girl,1229,86.005,86.005,90.002,90.002,10.098,10.098,11.38,11.38
Girl,1230,86.021,86.021,90.02,90.02,10.101,10.101,11.384,11.384
Girl,1231,86.04,86.04,90.04,90.04,10.105,10.105,11.389,11.389
Girl,1232,86.055,86.055,90.057,90.057,10.108,10.108,11.393,11.393
Girl,1233,86.074,86.074,90.077,90.077,10.112,10.112,11.397,11.397
Girl,1234,86.09,86.09,90.095,90.095,10.116,10.116,11.401,11.401
Girl,1235,86.109,86.109,90.114,90.114,10.119,10.119,11.405,11.405
Girl,1236,86.125,86.125,90.132,90.132,10.123,10.123,11.409,11.409
Girl,1237,86.141,86.141,90.15,90.15,10.126,10.126,11.414,11.414
Girl,1238,86.159,86.159,90.169,90.169,10.13,10.13,11.418,11.418
Girl,1239,86.175,86.175,90.187,90.187,10.133,10.133,11.422,11.422
Girl,1240,86.194,86.194,90.207,90.207,10.137,10.137,11.426,11.426
Girl,1241,86.21,86.21,90.224,90.224,10.14,10.14,11.431,11.431
Girl,1242,86.228,86.228,90.244,90.244,10.144,10.144,11.435,11.435
Girl,1243,86.244,86.244,90.262,90.262,10.147,10.147,11.439,11.439
Girl,1244,86.263,86.263,90.281,90.281,10.151,10.151,11.443,11.443
Girl,1245,86.279,86.279,90.299,90.299,10.154,10.154,11.447,11.447
Girl,1246,86.297,86.297,90.318,90.318,10.158,10.158,11.451,11.451
Girl,1247,86.313,86.313,90.336,90.336,10.161,10.161,11.456,11.456
Girl,1248,86.332,86.332,90.355,90.355,10.165,10.165,11.46,11.46
Girl,1249,86.347,86.347,90.373,90.373,10.168,10.168,11.464,11.464
Girl,1250,86.366,86.366,90.392,90.392,10.172,10.172,11.468,11.468
Girl,1251,86.382,86.382,90.41,90.41,10.175,10.175,11.472,11.472
Girl,1252,86.4,86.4,90.43,90.43,10.179,10.179,11.477,11.477
Girl,1253,86.416,86.416,90.447,90.447,10.182,10.182,11.481,11.481
Girl,1254,86.435,86.435,90.467,90.467,10.186,10.186,11.485,11.485
Girl,1255,86.45,86.45,90.484,90.484,10.189,10.189,11.489,11.489
Girl,1256,86.469,86.469,90.504,90.504,10.193,10.193,11.493,11.493
Girl,1257,86.485,86.485,90.521,90.521,10.196,10.196,11.497,11.497
Girl,1258,86.503,86.503,90.54,90.54,10.2,10.2,11.501,11.501
Girl,1259,86.519,86.519,90.558,90.558,10.203,10.203,11.506,11.506
Girl,1260,86.537,86.537,90.577,90.577,10.207,10.207,11.51,11.51
Girl,1261,86.553,86.553,90.595,90.595,10.21,10.21,11.514,11.514
Girl,1262,86.572,86.572,90.614,90.614,10.214,10.214,11.518,11.518
Girl,1263,86.587,86.587,90.632,90.632,10.217,10.217,11.522,11.522
Girl,1264,86.606,86.606,90.651,90.651,10.221,10.221,11.527,11.527
Girl,1265,86.621,86.621,90.669,90.669,10.224,10.224,11.531,11.531
Girl,1266,86.64,86.64,90.688,90.688,10.228,10.228,11.535,11.535
Girl,1267,86.655,86.655,90.705,90.705,10.231,10.231,11.539,11.539
Girl,1268,86.674,86.674,90.725,90.725,10.234,10.234,11.543,11.543
Girl,1269,86.689,86.689,90.742,90.742,10.238,10.238,11.547,11.547
Girl,1270,86.708,86.708,90.761,90.761,10.242,10.242,11.552,11.552
Girl,1271,86.723,86.723,90.779,90.779,10.245,10.245,11.556,11.556
Girl,1272,86.742,86.742,90.798,90.798,10.248,10.248,11.56,11.56
Girl,1273,86.757,86.757,90.815,90.815,10.252,10.252,11.564,11.564
Girl,1274,86.773,86.773,90.833,90.833,10.255,10.255,11.568,11.568
Girl,1275,86.791,86.791,90.852,90.852,10.259,10.259,11.572,11.572
Girl,1276,86.807,86.807,90.869,90.869,10.262,10.262,11.576,11.576
Girl,1277,86.825,86.825,90.889,90.889,10.266,10.266,11.581,11.581
Girl,1278,86.841,86.841,90.906,90.906,10.269,10.269,11.585,11.585
Girl,1279,86.859,86.859,90.925,90.925,10.273,10.273,11.589,11.589
Girl,1280,86.874,86.874,90.943,90.943,10.276,10.276,11.593,11.593
Girl,1281,86.893,86.893,90.962,90.962,10.28,10.28,11.597,11.597
Girl,1282,86.908,86.908,90.979,90.979,10.283,10.283,11.601,11.601
Girl,1283,86.927,86.927,90.998,90.998,10.286,10.286,11.605,11.605
Girl,1284,86.942,86.942,91.016,91.016,10.29,10.29,11.61,11.61
Girl,1285,86.96,86.96,91.035,91.035,10.293,10.293,11.614,11.614
Girl,1286,86.976,86.976,91.052,91.052,10.297,10.297,11.618,11.618
Girl,1287,86.994,86.994,91.071,91.071,10.3,10.3,11.622,11.622
Girl,1288,87.009,87.009,91.088,91.088,10.304,10.304,11.626,11.626
Girl,1289,87.028,87.028,91.108,91.108,10.307,10.307,11.63,11.63
Girl,1290,87.043,87.043,91.125,91.125,10.31,10.31,11.634,11.634
Girl,1291,87.061,87.061,91.144,91.144,10.314,10.314,11.638,11.638
Girl,1292,87.077,87.077,91.161,91.161,10.318,10.318,11.643,11.643
Girl,1293,87.095,87.095,91.18,91.18,10.321,10.321,11.647,11.647
Girl,1294,87.11,87.11,91.197,91.197,10.324,10.324,11.651,11.651
Girl,1295,87.129,87.129,91.217,91.217,10.328,10.328,11.655,11.655
Girl,1296,87.144,87.144,91.234,91.234,10.331,10.331,11.659,11.659
Girl,1297,87.162,87.162,91.253,91.253,10.335,10.335,11.663,11.663
Girl,1298,87.177,87.177,91.27,91.27,10.338,10.338,11.667,11.667
Girl,1299,87.196,87.196,91.289,91.289,10.341,10.341,11.671,11.671
Girl,1300,87.211,87.211,91.306,91.306,10.345,10.345,11.675,11.675
Girl,1301,87.229,87.229,91.325,91.325,10.348,10.348,11.679,11.679
Girl,1302,87.244,87.244,91.342,91.342,10.352,10.352,11.684,11.684
Girl,1303,87.262,87.262,91.361,91.361,10.355,10.355,11.688,11.688
Girl,1304,87.278,87.278,91.378,91.378,10.358,10.358,11.692,11.692
Girl,1305,87.296,87.296,91.397,91.397,10.362,10.362,11.696,11.696
Girl,1306,87.311,87.311,91.414,91.414,10.365,10.365,11.7,11.7
Girl,1307,87.329,87.329,91.433,91.433,10.369,10.369,11.704,11.704
Girl,1308,87.344,87.344,91.45,91.45,10.372,10.372,11.708,11.708
Girl,1309,87.363,87.363,91.469,91.469,10.375,10.375,11.712,11.712
Girl,1310,87.378,87.378,91.486,91.486,10.379,10.379,11.716,11.716
Girl,1311,87.396,87.396,91.505,91.505,10.382,10.382,11.72,11.72
Girl,1312,87.411,87.411,91.522,91.522,10.386,10.386,11.724,11.724
Girl,1313,87.429,87.429,91.541,91.541,10.389,10.389,11.728,11.728
Girl,1314,87.444,87.444,91.558,91.558,10.393,10.393,11.733,11.733
Girl,1315,87.462,87.462,91.577,91.577,10.396,10.396,11.737,11.737
Girl,1316,87.477,87.477,91.594,91.594,10.399,10.399,11.741,11.741
Girl,1317,87.496,87.496,91.613,91.613,10.403,10.403,11.745,11.745
Girl,1318,87.511,87.511,91.63,91.63,10.406,10.406,11.749,11.749
Girl,1319,87.529,87.529,91.649,91.649,10.41,10.41,11.753,11.753
Girl,1320,87.544,87.544,91.666,91.666,10.413,10.413,11.757,11.757
Girl,1321,87.562,87.562,91.685,91.685,10.416,10.416,11.761,11.761
Girl,1322,87.58,87.58,91.704,91.704,10.42,10.42,11.765,11.765
Girl,1323,87.595,87.595,91.721,91.721,10.423,10.423,11.769,11.769
Girl,1324,87.613,87.613,91.74,91.74,10.427,10.427,11.774,11.774
Girl,1325,87.628,87.628,91.757,91.757,10.43,10.43,11.777,11.777
Girl,1326,87.646,87.646,91.775,91.775,10.433,10.433,11.782,11.782
Girl,1327,87.661,87.661,91.792,91.792,10.437,10.437,11.786,11.786
Girl,1328,87.679,87.679,91.811,91.811,10.44,10.44,11.79,11.79
Girl,1329,87.694,87.694,91.828,91.828,10.443,10.443,11.794,11.794
Girl,1330,87.712,87.712,91.847,91.847,10.447,10.447,11.798,11.798
Girl,1331,87.727,87.727,91.864,91.864,10.45,10.45,11.802,11.802
Girl,1332,87.745,87.745,91.882,91.882,10.453,10.453,11.806,11.806
Girl,1333,87.76,87.76,91.899,91.899,10.457,10.457,11.81,11.81
Girl,1334,87.778,87.778,91.918,91.918,10.46,10.46,11.814,11.814
Girl,1335,87.793,87.793,91.935,91.935,10.464,10.464,11.818,11.818
Girl,1336,87.811,87.811,91.954,91.954,10.467,10.467,11.822,11.822
Girl,1337,87.826,87.826,91.97,91.97,10.47,10.47,11.826,11.826
Girl,1338,87.844,87.844,91.989,91.989,10.474,10.474,11.83,11.83
Girl,1339,87.858,87.858,92.006,92.006,10.477,10.477,11.834,11.834
Girl,1340,87.876,87.876,92.025,92.025,10.481,10.481,11.838,11.838
Girl,1341,87.891,87.891,92.041,92.041,10.484,10.484,11.842,11.842
Girl,1342,87.909,87.909,92.06,92.06,10.487,10.487,11.846,11.846
Girl,1343,87.924,87.924,92.077,92.077,10.491,10.491,11.851,11.851
Girl,1344,87.942,87.942,92.095,92.095,10.494,10.494,11.855,11.855
Girl,1345,87.957,87.957,92.112,92.112,10.497,10.497,11.859,11.859
Girl,1346,87.975,87.975,92.131,92.131,10.501,10.501,11.863,11.863
Girl,1347,87.989,87.989,92.148,92.148,10.504,10.504,11.867,11.867
Girl,1348,88.007,88.007,92.166,92.166,10.508,10.508,11.871,11.871
Girl,1349,88.022,88.022,92.183,92.183,10.511,10.511,11.875,11.875
Girl,1350,88.04,88.04,92.202,92.202,10.514,10.514,11.879,11.879
Girl,1351,88.055,88.055,92.218,92.218,10.517,10.517,11.883,11.883
Girl,1352,88.072,88.072,92.237,92.237,10.521,10.521,11.887,11.887
Girl,1353,88.087,88.087,92.253,92.253,10.524,10.524,11.891,11.891
Girl,1354,88.105,88.105,92.272,92.272,10.528,10.528,11.895,11.895
Girl,1355,88.12,88.12,92.289,92.289,10.531,10.531,11.899,11.899
Girl,1356,88.137,88.137,92.307,92.307,10.534,10.534,11.903,11.903
Girl,1357,88.152,88.152,92.324,92.324,10.538,10.538,11.907,11.907
Girl,1358,88.17,88.17,92.343,92.343,10.541,10.541,11.911,11.911
Girl,1359,88.185,88.185,92.359,92.359,10.544,10.544,11.915,11.915
Girl,1360,88.202,88.202,92.378,92.378,10.548,10.548,11.919,11.919
Girl,1361,88.217,88.217,92.394,92.394,10.551,10.551,11.923,11.923
Girl,1362,88.235,88.235,92.413,92.413,10.554,10.554,11.927,11.927
Girl,1363,88.253,88.253,92.431,92.431,10.558,10.558,11.931,11.931
Girl,1364,88.267,88.267,92.448,92.448,10.561,10.561,11.936,11.936
Girl,1365,88.285,88.285,92.466,92.466,10.564,10.564,11.94,11.94
Girl,1366,88.3,88.3,92.483,92.483,10.568,10.568,11.944,11.944
Girl,1367,88.317,88.317,92.501,92.501,10.571,10.571,11.947,11.947
Girl,1368,88.332,88.332,92.518,92.518,10.574,10.574,11.951,11.951
Girl,1369,88.35,88.35,92.536,92.536,10.578,10.578,11.956,11.956
Girl,1370,88.364,88.364,92.553,92.553,10.581,10.581,11.96,11.96
Girl,1371,88.382,88.382,92.571,92.571,10.584,10.584,11.964,11.964
Girl,1372,88.397,88.397,92.588,92.588,10.588,10.588,11.968,11.968
Girl,1373,88.414,88.414,92.606,92.606,10.591,10.591,11.972,11.972
Girl,1374,88.429,88.429,92.623,92.623,10.595,10.595,11.976,11.976
Girl,1375,88.446,88.446,92.641,92.641,10.598,10.598,11.98,11.98
Girl,1376,88.461,88.461,92.658,92.658,10.601,10.601,11.984,11.984
Girl,1377,88.479,88.479,92.676,92.676,10.604,10.604,11.988,11.988
Girl,1378,88.493,88.493,92.692,92.692,10.608,10.608,11.992,11.992
Girl,1379,88.511,88.511,92.711,92.711,10.611,10.611,11.996,11.996
Girl,1380,88.525,88.525,92.727,92.727,10.615,10.615,12,12
Girl,1381,88.543,88.543,92.746,92.746,10.618,10.618,12.004,12.004
Girl,1382,88.557,88.557,92.762,92.762,10.621,10.621,12.008,12.008
Girl,1383,88.575,88.575,92.78,92.78,10.624,10.624,12.012,12.012
Girl,1384,88.589,88.589,92.797,92.797,10.628,10.628,12.016,12.016
Girl,1385,88.607,88.607,92.815,92.815,10.631,10.631,12.02,12.02
Girl,1386,88.621,88.621,92.832,92.832,10.634,10.634,12.024,12.024
Girl,1387,88.639,88.639,92.85,92.85,10.638,10.638,12.028,12.028
Girl,1388,88.657,88.657,92.868,92.868,10.641,10.641,12.032,12.032
Girl,1389,88.671,88.671,92.885,92.885,10.645,10.645,12.036,12.036
Girl,1390,88.689,88.689,92.903,92.903,10.648,10.648,12.04,12.04
Girl,1391,88.703,88.703,92.919,92.919,10.651,10.651,12.044,12.044
Girl,1392,88.72,88.72,92.937,92.937,10.654,10.654,12.048,12.048
Girl,1393,88.735,88.735,92.954,92.954,10.657,10.657,12.052,12.052
Girl,1394,88.752,88.752,92.972,92.972,10.661,10.661,12.056,12.056
Girl,1395,88.767,88.767,92.988,92.988,10.664,10.664,12.06,12.06
Girl,1396,88.784,88.784,93.007,93.007,10.668,10.668,12.064,12.064
Girl,1397,88.799,88.799,93.023,93.023,10.671,10.671,12.068,12.068
Girl,1398,88.816,88.816,93.041,93.041,10.674,10.674,12.072,12.072
Girl,1399,88.831,88.831,93.057,93.057,10.678,10.678,12.076,12.076
Girl,1400,88.848,88.848,93.076,93.076,10.681,10.681,12.08,12.08
Girl,1401,88.862,88.862,93.092,93.092,10.684,10.684,12.084,12.084
Girl,1402,88.88,88.88,93.11,93.11,10.687,10.687,12.088,12.088
Girl,1403,88.894,88.894,93.126,93.126,10.691,10.691,12.092,12.092
Girl,1404,88.911,88.911,93.145,93.145,10.694,10.694,12.096,12.096
Girl,1405,88.926,88.926,93.161,93.161,10.697,10.697,12.1,12.1
Girl,1406,88.943,88.943,93.179,93.179,10.701,10.701,12.104,12.104
Girl,1407,88.961,88.961,93.197,93.197,10.704,10.704,12.108,12.108
Girl,1408,88.975,88.975,93.213,93.213,10.707,10.707,12.112,12.112
Girl,1409,88.992,88.992,93.232,93.232,10.711,10.711,12.116,12.116
Girl,1410,89.007,89.007,93.248,93.248,10.714,10.714,12.12,12.12
Girl,1411,89.024,89.024,93.266,93.266,10.717,10.717,12.124,12.124
Girl,1412,89.038,89.038,93.282,93.282,10.72,10.72,12.128,12.128
Girl,1413,89.055,89.055,93.3,93.3,10.724,10.724,12.132,12.132
Girl,1414,89.07,89.07,93.316,93.316,10.727,10.727,12.136,12.136
Girl,1415,89.087,89.087,93.334,93.334,10.731,10.731,12.14,12.14
Girl,1416,89.101,89.101,93.35,93.35,10.734,10.734,12.144,12.144
Girl,1417,89.119,89.119,93.369,93.369,10.737,10.737,12.148,12.148
Girl,1418,89.133,89.133,93.385,93.385,10.74,10.74,12.152,12.152
Girl,1419,89.15,89.15,93.403,93.403,10.744,10.744,12.156,12.156
Girl,1420,89.164,89.164,93.419,93.419,10.747,10.747,12.16,12.16
Girl,1421,89.182,89.182,93.437,93.437,10.75,10.75,12.164,12.164
Girl,1422,89.196,89.196,93.453,93.453,10.754,10.754,12.168,12.168
Girl,1423,89.213,89.213,93.471,93.471,10.757,10.757,12.172,12.172
Girl,1424,89.23,89.23,93.489,93.489,10.76,10.76,12.176,12.176
Girl,1425,89.245,89.245,93.505,93.505,10.763,10.763,12.18,12.18
Girl,1426,89.262,89.262,93.523,93.523,10.767,10.767,12.184,12.184
Girl,1427,89.276,89.276,93.539,93.539,10.77,10.77,12.188,12.188
Girl,1428,89.293,89.293,93.557,93.557,10.773,10.773,12.192,12.192
Girl,1429,89.307,89.307,93.573,93.573,10.777,10.777,12.196,12.196
Girl,1430,89.325,89.325,93.591,93.591,10.78,10.78,12.2,12.2
Girl,1431,89.339,89.339,93.607,93.607,10.783,10.783,12.204,12.204
Girl,1432,89.356,89.356,93.625,93.625,10.787,10.787,12.208,12.208
Girl,1433,89.37,89.37,93.641,93.641,10.79,10.79,12.212,12.212
Girl,1434,89.387,89.387,93.659,93.659,10.793,10.793,12.216,12.216
Girl,1435,89.401,89.401,93.675,93.675,10.796,10.796,12.219,12.219
Girl,1436,89.418,89.418,93.693,93.693,10.8,10.8,12.224,12.224
Girl,1437,89.436,89.436,93.711,93.711,10.803,10.803,12.228,12.228
Girl,1438,89.45,89.45,93.727,93.727,10.806,10.806,12.231,12.231
Girl,1439,89.467,89.467,93.745,93.745,10.81,10.81,12.235,12.235
Girl,1440,89.481,89.481,93.761,93.761,10.813,10.813,12.24,12.24
Girl,1441,89.498,89.498,93.779,93.779,10.816,10.816,12.243,12.243
Girl,1442,89.512,89.512,93.795,93.795,10.819,10.819,12.247,12.247
Girl,1443,89.529,89.529,93.813,93.813,10.823,10.823,12.251,12.251
Girl,1444,89.543,89.543,93.829,93.829,10.826,10.826,12.255,12.255
Girl,1445,89.56,89.56,93.847,93.847,10.829,10.829,12.259,12.259
Girl,1446,89.574,89.574,93.863,93.863,10.833,10.833,12.263,12.263
Girl,1447,89.591,89.591,93.88,93.88,10.836,10.836,12.267,12.267
Girl,1448,89.606,89.606,93.896,93.896,10.839,10.839,12.271,12.271
Girl,1449,89.623,89.623,93.914,93.914,10.843,10.843,12.275,12.275
Girl,1450,89.64,89.64,93.932,93.932,10.846,10.846,12.279,12.279
Girl,1451,89.654,89.654,93.948,93.948,10.849,10.849,12.283,12.283
Girl,1452,89.671,89.671,93.966,93.966,10.852,10.852,12.287,12.287
Girl,1453,89.685,89.685,93.982,93.982,10.856,10.856,12.291,12.291
Girl,1454,89.702,89.702,93.999,93.999,10.859,10.859,12.295,12.295
Girl,1455,89.716,89.716,94.015,94.015,10.862,10.862,12.299,12.299
Girl,1456,89.733,89.733,94.033,94.033,10.865,10.865,12.303,12.303
Girl,1457,89.747,89.747,94.049,94.049,10.869,10.869,12.307,12.307
Girl,1458,89.764,89.764,94.067,94.067,10.872,10.872,12.311,12.311
Girl,1459,89.778,89.778,94.083,94.083,10.875,10.875,12.315,12.315
Girl,1460,89.795,89.795,94.1,94.1,10.879,10.879,12.319,12.319
Girl,1461,89.809,89.809,94.116,94.116,10.882,10.882,12.323,12.323
Girl,1462,89.826,89.826,94.134,94.134,10.885,10.885,12.327,12.327
Girl,1463,89.843,89.843,94.152,94.152,10.888,10.888,12.331,12.331
Girl,1464,89.857,89.857,94.168,94.168,10.892,10.892,12.335,12.335
Girl,1465,89.873,89.873,94.185,94.185,10.895,10.895,12.339,12.339
Girl,1466,89.887,89.887,94.201,94.201,10.898,10.898,12.343,12.343
Girl,1467,89.904,89.904,94.219,94.219,10.902,10.902,12.347,12.347
Girl,1468,89.918,89.918,94.234,94.234,10.905,10.905,12.351,12.351
Girl,1469,89.935,89.935,94.252,94.252,10.908,10.908,12.354,12.354
Girl,1470,89.949,89.949,94.268,94.268,10.911,10.911,12.359,12.359
Girl,1471,89.966,89.966,94.286,94.286,10.915,10.915,12.362,12.362
Girl,1472,89.98,89.98,94.301,94.301,10.918,10.918,12.366,12.366
Girl,1473,89.997,89.997,94.319,94.319,10.921,10.921,12.37,12.37
Girl,1474,90.014,90.014,94.337,94.337,10.925,10.925,12.374,12.374
Girl,1475,90.027,90.027,94.353,94.353,10.928,10.928,12.378,12.378
Girl,1476,90.044,90.044,94.37,94.37,10.931,10.931,12.382,12.382
Girl,1477,90.058,90.058,94.386,94.386,10.934,10.934,12.386,12.386
Girl,1478,90.075,90.075,94.404,94.404,10.938,10.938,12.39,12.39
Girl,1479,90.089,90.089,94.419,94.419,10.941,10.941,12.394,12.394
Girl,1480,90.106,90.106,94.437,94.437,10.944,10.944,12.398,12.398
Girl,1481,90.119,90.119,94.453,94.453,10.948,10.948,12.402,12.402
Girl,1482,90.136,90.136,94.47,94.47,10.951,10.951,12.406,12.406
Girl,1483,90.15,90.15,94.486,94.486,10.954,10.954,12.41,12.41
Girl,1484,90.167,90.167,94.503,94.503,10.957,10.957,12.414,12.414
Girl,1485,90.184,90.184,94.521,94.521,10.961,10.961,12.418,12.418
Girl,1486,90.198,90.198,94.537,94.537,10.964,10.964,12.422,12.422
Girl,1487,90.214,90.214,94.554,94.554,10.967,10.967,12.426,12.426
Girl,1488,90.228,90.228,94.57,94.57,10.97,10.97,12.43,12.43
Girl,1489,90.245,90.245,94.588,94.588,10.974,10.974,12.434,12.434
Girl,1490,90.259,90.259,94.603,94.603,10.977,10.977,12.438,12.438
Girl,1491,90.275,90.275,94.621,94.621,10.98,10.98,12.442,12.442
Girl,1492,90.289,90.289,94.636,94.636,10.983,10.983,12.446,12.446
Girl,1493,90.306,90.306,94.654,94.654,10.987,10.987,12.45,12.45
Girl,1494,90.32,90.32,94.669,94.669,10.99,10.99,12.454,12.454
Girl,1495,90.336,90.336,94.687,94.687,10.993,10.993,12.457,12.457
Girl,1496,90.353,90.353,94.705,94.705,10.997,10.997,12.462,12.462
Girl,1497,90.367,90.367,94.72,94.72,11,11,12.465,12.465
Girl,1498,90.384,90.384,94.738,94.738,11.003,11.003,12.469,12.469
Girl,1499,90.397,90.397,94.753,94.753,11.006,11.006,12.473,12.473
Girl,1500,90.414,90.414,94.771,94.771,11.01,11.01,12.477,12.477
Girl,1501,90.428,90.428,94.786,94.786,11.013,11.013,12.481,12.481
Girl,1502,90.445,90.445,94.804,94.804,11.016,11.016,12.485,12.485
Girl,1503,90.458,90.458,94.819,94.819,11.019,11.019,12.489,12.489
Girl,1504,90.475,90.475,94.837,94.837,11.023,11.023,12.493,12.493
Girl,1505,90.492,90.492,94.854,94.854,11.026,11.026,12.497,12.497
Girl,1506,90.505,90.505,94.87,94.87,11.029,11.029,12.501,12.501
Girl,1507,90.522,90.522,94.887,94.887,11.033,11.033,12.505,12.505
Girl,1508,90.536,90.536,94.903,94.903,11.036,11.036,12.509,12.509
Girl,1509,90.552,90.552,94.92,94.92,11.039,11.039,12.513,12.513
Girl,1510,90.566,90.566,94.936,94.936,11.042,11.042,12.517,12.517
Girl,1511,90.583,90.583,94.953,94.953,11.046,11.046,12.521,12.521
Girl,1512,90.596,90.596,94.969,94.969,11.049,11.049,12.525,12.525
Girl,1513,90.613,90.613,94.986,94.986,11.052,11.052,12.529,12.529
Girl,1514,90.629,90.629,95.004,95.004,11.055,11.055,12.533,12.533
Girl,1515,90.643,90.643,95.019,95.019,11.059,11.059,12.537,12.537
